user_id,aov,strat
35959,317923.83109,2
35960,281664.498544,2
35961,244284.725101,2
35962,228117.129521,2
35963,273806.130984,2
35964,67218.67332,2
35965,171196.577524,2
35966,88491.137182,2
35967,239785.857943,2
35968,155434.167355,2
35969,381179.18854,2
35970,168924.45211,2
35971,206381.789893,2
35972,175864.007949,2
35973,170670.125711,2
35974,125208.68697,2
35975,123191.035404,2
35976,69230.419864,2
35977,232727.738168,2
35978,174521.194008,2
35979,316017.693563,2
35980,125351.588956,2
35981,288578.871209,2
35982,294335.560121,2
35983,276622.58999,2
35984,214087.838628,2
35985,179707.656487,2
35986,276564.061816,2
35987,152512.21143,2
35988,216242.455727,2
35989,197375.123239,2
35990,146514.988238,2
35991,216682.818337,2
35992,244510.295096,2
35993,144150.307434,2
35994,227607.211227,2
35995,66258.308756,2
35996,137050.679536,2
35997,172559.256627,2
35998,221440.234218,2
35999,252158.884978,2
36000,204969.37347,2
36001,233995.744069,2
36002,190365.085804,2
36003,224284.888574,2
36004,221114.543998,2
36005,169458.762462,2
36006,178677.207407,2
36007,236007.630341,2
36008,308725.268518,2
36009,272409.114879,2
36010,132253.036633,2
36011,132465.095646,2
36012,167862.119074,2
36013,205935.280273,2
36014,202895.375418,2
36015,274416.816616,2
36016,277706.798351,2
36017,200339.935065,2
36018,186338.205418,2
36019,231004.785937,2
36020,263792.079203,2
36021,233146.208599,2
36022,174107.251797,2
36023,163264.768298,2
36024,133363.776892,2
36025,211609.210856,2
36026,237387.205899,2
36027,244090.711588,2
36028,269105.622185,2
36029,288818.57604,2
36030,117502.061139,2
36031,224285.746006,2
36032,226355.569363,2
36033,195563.215495,2
36034,150299.325803,2
36035,286677.790084,2
36036,164683.969337,2
36037,68445.868434,2
36038,201204.337107,2
36039,185728.179987,2
36040,311461.836369,2
36041,229381.637252,2
36042,181684.23519,2
36043,188188.694576,2
36044,187495.78953,2
36045,333028.002474,2
36046,240529.032088,2
36047,115570.389664,2
36048,185333.603114,2
36049,198582.05312,2
36050,133545.907792,2
36051,93022.672565,2
36052,235733.802907,2
36053,151722.020256,2
36054,274926.297114,2
36055,200491.665956,2
36056,171543.870784,2
36057,54995.980991,2
36058,273339.070978,2
36059,217611.609959,2
36060,173108.316871,2
36061,146582.516745,2
36062,295945.472542,2
36063,136146.81796,2
36064,177881.152502,2
36065,234184.706123,2
36066,287045.998401,2
36067,187020.817578,2
36068,155910.981546,2
36069,193595.647487,2
36070,254268.239777,2
36071,267763.693116,2
36072,117490.451057,2
36073,206896.407223,2
36074,113944.075462,2
36075,253053.030259,2
36076,225343.034035,2
36077,144728.862143,2
36078,292048.734203,2
36079,220100.8088,2
36080,213511.548828,2
36081,189253.311059,2
36082,199517.72394,2
36083,177111.049915,2
36084,155527.490227,2
36085,273747.835256,2
36086,170435.44462,2
36087,168415.517736,2
36088,192242.354591,2
36089,285470.868851,2
36090,267869.953622,2
36091,176309.097826,2
36092,273607.125534,2
36093,206487.210226,2
36094,149394.48392,2
36095,171432.23912,2
36096,282395.232157,2
36097,324970.715814,2
36098,219189.005525,2
36099,166007.770299,2
36100,192504.95194,2
36101,154253.349084,2
36102,162994.197265,2
36103,157097.132132,2
36104,195239.37515,2
36105,207240.862187,2
36106,191110.331559,2
36107,186720.623929,2
36108,245629.49741,2
36109,186247.464504,2
36110,190099.051362,2
36111,189406.383738,2
36112,292597.263977,2
36113,170527.12251,2
36114,235777.766416,2
36115,155097.338364,2
36116,220996.689886,2
36117,232773.991507,2
36118,265055.557208,2
36119,176943.909842,2
36120,133162.24611,2
36121,152960.880604,2
36122,257872.494388,2
36123,324905.096749,2
36124,250067.204721,2
36125,124271.634213,2
36126,248039.172867,2
36127,143372.534539,2
36128,179051.442972,2
36129,211233.864612,2
36130,221322.131328,2
36131,203926.52568,2
36132,163933.271177,2
36133,263597.49588,2
36134,168346.015706,2
36135,275270.764722,2
36136,118437.206553,2
36137,212931.820517,2
36138,126430.942206,2
36139,149955.04208,2
36140,169219.267464,2
36141,291236.327284,2
36142,278481.479966,2
36143,252454.925753,2
36144,201997.145013,2
36145,211283.536962,2
36146,275988.74971,2
36147,242078.317172,2
36148,201080.505402,2
36149,289200.294801,2
36150,248871.77217,2
36151,214545.19195,2
36152,172461.393185,2
36153,167045.464802,2
36154,179829.478688,2
36155,227419.453146,2
36156,250146.968956,2
36157,113342.489267,2
36158,83204.079341,2
36159,142910.611604,2
36160,175539.403197,2
36161,271756.832039,2
36162,183174.909921,2
36163,215286.400938,2
36164,225074.270719,2
36165,138585.74839,2
36166,287593.329913,2
36167,160111.646841,2
36168,293587.487358,2
36169,192429.439912,2
36170,179749.802143,2
36171,133352.648981,2
36172,211837.117472,2
36173,335262.943642,2
36174,224815.297424,2
36175,216226.212317,2
36176,160003.782453,2
36177,235519.024917,2
36178,209457.068427,2
36179,196229.931516,2
36180,229687.68706,2
36181,91049.241271,2
36182,193968.530456,2
36183,128178.329293,2
36184,201733.909899,2
36185,156548.037462,2
36186,160649.608966,2
36187,119993.523033,2
36188,266939.898275,2
36189,159335.210104,2
36190,162545.682582,2
36191,291836.90427,2
36192,234077.445966,2
36193,77921.645719,2
36194,283121.610303,2
36195,298873.438502,2
36196,293262.565295,2
36197,240091.354581,2
36198,133897.414404,2
36199,197046.469559,2
36200,113093.281857,2
36201,148039.03667,2
36202,133346.796562,2
36203,162378.172689,2
36204,209837.233413,2
36205,173305.28305,2
36206,170728.294683,2
36207,182546.333317,2
36208,289968.360773,2
36209,329825.330141,2
36210,172958.229211,2
36211,220164.45215,2
36212,149523.322247,2
36213,246059.078291,2
36214,171412.996284,2
36215,157333.708215,2
36216,320095.235949,2
36217,118635.845421,2
36218,52830.358719,2
36219,244089.814769,2
36220,177942.295343,2
36221,161240.205245,2
36222,363899.540026,2
36223,243813.594355,2
36224,196489.15415,2
36225,157524.101616,2
36226,226747.27093,2
36227,96028.842248,2
36228,169033.913662,2
36229,197774.061812,2
36230,212809.509902,2
36231,191454.119792,2
36232,158407.325376,2
36233,255239.72874,2
36234,100900.786148,2
36235,183324.567679,2
36236,168924.166261,2
36237,260710.586003,2
36238,172467.01434,2
36239,226259.813407,2
36240,219982.80777,2
36241,89892.899474,2
36242,196061.156905,2
36243,95435.850694,2
36244,221077.113107,2
36245,156180.707961,2
36246,271200.174611,2
36247,189153.914007,2
36248,153796.621868,2
36249,271991.531972,2
36250,147686.590117,2
36251,253681.703681,2
36252,228051.720441,2
36253,178074.102644,2
36254,119841.331669,2
36255,274499.752509,2
36256,230027.843442,2
36257,153683.118754,2
36258,214676.341076,2
36259,260369.713924,2
36260,206721.127652,2
36261,214303.929959,2
36262,261920.224628,2
36263,292235.766458,2
36264,192824.049502,2
36265,119753.42808,2
36266,121845.421185,2
36267,158540.43123,2
36268,143906.508415,2
36269,99051.866234,2
36270,310869.500188,2
36271,231685.955737,2
36272,168572.14419,2
36273,198048.989456,2
36274,92816.05475,2
36275,269439.313875,2
36276,83023.376507,2
36277,230601.666899,2
36278,89694.670715,2
36279,175159.514293,2
36280,274561.332336,2
36281,101962.874501,2
36282,191077.465987,2
36283,237666.240544,2
36284,227850.170021,2
36285,204211.159987,2
36286,229745.81074,2
36287,163350.562664,2
36288,315967.75132,2
36289,103362.928826,2
36290,269724.24466,2
36291,211369.672207,2
36292,237026.553882,2
36293,247672.761055,2
36294,233337.716208,2
36295,151338.694366,2
36296,182823.818631,2
36297,112904.619976,2
36298,182090.256439,2
36299,219351.139689,2
36300,236427.696521,2
36301,223486.0607,2
36302,94694.615514,2
36303,166269.564055,2
36304,160265.030638,2
36305,121389.924005,2
36306,149843.995934,2
36307,200076.750822,2
36308,284827.311247,2
36309,142816.140247,2
36310,132268.1339,2
36311,164031.653381,2
36312,220247.983225,2
36313,273422.473422,2
36314,194809.465539,2
36315,113247.275243,2
36316,126015.030303,2
36317,211296.88332,2
36318,259715.263681,2
36319,308944.51549,2
36320,129055.949906,2
36321,208386.462877,2
36322,138209.297765,2
36323,146082.399465,2
36324,141001.296064,2
36325,179944.330114,2
36326,147063.254842,2
36327,348730.763416,2
36328,172419.453003,2
36329,259266.686652,2
36330,160428.339522,2
36331,333994.431792,2
36332,220343.898885,2
36333,250215.903772,2
36334,164535.349424,2
36335,258586.436306,2
36336,220093.341549,2
36337,177261.347247,2
36338,135206.513814,2
36339,185747.389342,2
36340,180611.391283,2
36341,252141.696595,2
36342,186065.068064,2
36343,84707.377803,2
36344,238770.80291,2
36345,277589.994916,2
36346,100035.950898,2
36347,308283.836804,2
36348,283799.108189,2
36349,162147.160092,2
36350,132970.423591,2
36351,263178.647416,2
36352,117821.049228,2
36353,159899.565307,2
36354,121092.21551,2
36355,200354.468569,2
36356,287911.108602,2
36357,222495.010061,2
36358,261084.469923,2
36359,178891.851468,2
36360,205838.169762,2
36361,126413.734121,2
36362,194186.844288,2
36363,155241.793421,2
36364,190383.782097,2
36365,186259.275643,2
36366,181133.607319,2
36367,326453.419996,2
36368,306052.679163,2
36369,284968.542893,2
36370,307703.53805,2
36371,285158.158957,2
36372,198657.359953,2
36373,192505.423698,2
36374,214124.015031,2
36375,187358.904877,2
36376,137597.277114,2
36377,217796.315333,2
36378,106032.734987,2
36379,208258.498427,2
36380,140313.626895,2
36381,195137.667778,2
36382,211472.206552,2
36383,178828.791716,2
36384,101569.348228,2
36385,128718.869993,2
36386,227494.617301,2
36387,166553.468369,2
36388,233650.985167,2
36389,200582.077498,2
36390,188130.086533,2
36391,220858.615287,2
36392,159506.175686,2
36393,224023.695084,2
36394,174829.575051,2
36395,352177.133542,2
36396,131963.862972,2
36397,178565.082196,2
36398,180985.580183,2
36399,118888.066336,2
36400,243548.755346,2
36401,174276.555135,2
36402,57213.306699,2
36403,241707.714293,2
36404,161829.873119,2
36405,193705.914625,2
36406,240609.354791,2
36407,178117.604899,2
36408,177626.201636,2
36409,347882.119059,2
36410,70775.255112,2
36411,122842.070802,2
36412,134476.343904,2
36413,307341.364455,2
36414,161323.201637,2
36415,214412.532491,2
36416,171555.307825,2
36417,236192.02054,2
36418,199237.187137,2
36419,215185.951772,2
36420,277234.782278,2
36421,226416.178811,2
36422,155895.957353,2
36423,218724.022945,2
36424,345119.164901,2
36425,233898.22814,2
36426,209114.579299,2
36427,117766.822834,2
36428,243465.11184,2
36429,252333.612811,2
36430,218763.388807,2
36431,206845.647146,2
36432,369952.38087,2
36433,251325.664947,2
36434,274401.695711,2
36435,204012.929265,2
36436,192104.334918,2
36437,237925.944662,2
36438,192047.428268,2
36439,196973.960919,2
36440,227792.340912,2
36441,169231.409263,2
36442,213224.552904,2
36443,204805.048792,2
36444,258021.538247,2
36445,163321.139711,2
36446,80004.085683,2
36447,181361.904791,2
36448,223837.161363,2
36449,257846.44743,2
36450,158429.419834,2
36451,232525.991579,2
36452,268109.261937,2
36453,245075.039786,2
36454,152561.893793,2
36455,159006.41751,2
36456,226100.20698,2
36457,297520.418728,2
36458,200849.909563,2
36459,190080.33684,2
36460,117822.952093,2
36461,178142.787211,2
36462,157085.710765,2
36463,201631.962451,2
36464,109230.560424,2
36465,180284.572736,2
36466,139463.939254,2
36467,256413.75835,2
36468,148449.658527,2
36469,165659.045741,2
36470,216927.591557,2
36471,172777.06535,2
36472,341567.157349,2
36473,255830.909437,2
36474,201032.394699,2
36475,222086.083127,2
36476,58674.608742,2
36477,273903.510423,2
36478,230713.800186,2
36479,195610.530624,2
36480,233950.980965,2
36481,241270.954631,2
36482,175017.64896,2
36483,222809.72247,2
36484,262923.472489,2
36485,227293.864592,2
36486,184843.640766,2
36487,217799.045699,2
36488,282934.343817,2
36489,247038.556461,2
36490,130215.970744,2
36491,235201.028853,2
36492,227249.474312,2
36493,269846.811423,2
36494,201969.170776,2
36495,177839.582516,2
36496,117910.111133,2
36497,158324.335581,2
36498,272476.734185,2
36499,211877.389202,2
36500,194012.731194,2
36501,277737.426956,2
36502,265376.148041,2
36503,155855.266782,2
36504,272059.780018,2
36505,100485.138159,2
36506,227572.696514,2
36507,220478.503844,2
36508,268986.914758,2
36509,222860.700575,2
36510,185326.388072,2
36511,190066.235537,2
36512,361594.939205,2
36513,204958.426879,2
36514,235824.541517,2
36515,78730.294402,2
36516,150358.586111,2
36517,231126.082678,2
36518,103128.648589,2
36519,232963.93002,2
36520,156492.478735,2
36521,137968.921403,2
36522,156269.824782,2
36523,291652.331489,2
36524,220005.075289,2
36525,145373.817335,2
36526,246520.391138,2
36527,249784.300646,2
36528,177121.513952,2
36529,257550.417506,2
36530,260404.978136,2
36531,251079.918041,2
36532,159574.878006,2
36533,129256.886433,2
36534,98427.960548,2
36535,160669.121651,2
36536,177931.342498,2
36537,182813.834833,2
36538,197167.788755,2
36539,303979.312953,2
36540,179625.369606,2
36541,197073.553005,2
36542,90944.489663,2
36543,333678.287872,2
36544,121045.555958,2
36545,157588.717731,2
36546,241743.322812,2
36547,214771.546293,2
36548,298591.176218,2
36549,243200.819344,2
36550,195122.956926,2
36551,262645.032131,2
36552,269678.476752,2
36553,160390.474317,2
36554,257781.76317,2
36555,186664.330238,2
36556,193791.325545,2
36557,208575.996982,2
36558,177153.14766,2
36559,173924.53113,2
36560,259083.250895,2
36561,108263.665679,2
36562,136302.383272,2
36563,240484.038987,2
36564,195626.03245,2
36565,259490.759121,2
36566,221475.936687,2
36567,119977.720457,2
36568,203770.065157,2
36569,232072.868065,2
36570,214042.379512,2
36571,171903.549582,2
36572,183563.580793,2
36573,166394.890654,2
36574,120488.175104,2
36575,112235.626109,2
36576,223401.257366,2
36577,147712.498068,2
36578,234535.905647,2
36579,164295.950753,2
36580,121211.084797,2
36581,175523.381887,2
36582,325662.498345,2
36583,194263.353249,2
36584,238752.0001,2
36585,210128.228595,2
36586,115688.11783,2
36587,286937.794761,2
36588,185130.691411,2
36589,121369.246117,2
36590,169265.989493,2
36591,187625.354302,2
36592,244968.77141,2
36593,159154.209163,2
36594,357220.735999,2
36595,143769.861049,2
36596,236719.697734,2
36597,81561.635515,2
36598,192578.080024,2
36599,222034.056759,2
36600,132825.004771,2
36601,289942.728863,2
36602,226068.599071,2
36603,180941.572109,2
36604,225420.650098,2
36605,164401.150284,2
36606,275082.794144,2
36607,260917.916109,2
36608,222403.404026,2
36609,236701.52285,2
36610,111368.227394,2
36611,288016.706405,2
36612,194038.530724,2
36613,261502.738966,2
36614,244990.533411,2
36615,260582.886053,2
36616,137134.222984,2
36617,144770.039461,2
36618,334896.486129,2
36619,108839.47559,2
36620,134143.378789,2
36621,202594.639796,2
36622,202698.78364,2
36623,167598.915372,2
36624,236964.732315,2
36625,254125.006256,2
36626,198909.942025,2
36627,183890.608419,2
36628,198664.268623,2
36629,170158.352482,2
36630,98105.783469,2
36631,218055.46622,2
36632,245950.142825,2
36633,190764.363301,2
36634,64095.309086,2
36635,165697.097281,2
36636,254343.324312,2
36637,113705.089248,2
36638,241753.041326,2
36639,173275.032298,2
36640,198873.49096,2
36641,158846.029353,2
36642,131865.049423,2
36643,286054.788096,2
36644,248950.341954,2
36645,238683.26177,2
36646,254513.328932,2
36647,230162.892338,2
36648,256647.875347,2
36649,160165.955241,2
36650,282661.213237,2
36651,277305.863572,2
36652,222828.918051,2
36653,182720.327127,2
36654,126588.246881,2
36655,213719.466452,2
36656,301094.91078,2
36657,130349.769599,2
36658,261084.508912,2
36659,171713.667566,2
36660,176834.132911,2
36661,129472.460524,2
36662,154850.424406,2
36663,238806.925134,2
36664,246267.654125,2
36665,214151.484865,2
36666,169951.228114,2
36667,133786.567866,2
36668,203705.508009,2
36669,178102.741747,2
36670,212670.885346,2
36671,180725.738011,2
36672,182260.112799,2
36673,209537.641167,2
36674,221131.547879,2
36675,273435.277406,2
36676,179780.699956,2
36677,232729.671023,2
36678,308217.323542,2
36679,234324.579454,2
36680,269855.059614,2
36681,162762.359644,2
36682,156778.661579,2
36683,190437.552297,2
36684,196823.606887,2
36685,264249.471027,2
36686,156218.963049,2
36687,194682.325388,2
36688,264489.514821,2
36689,212932.615004,2
36690,199350.981782,2
36691,214309.857288,2
36692,132346.849909,2
36693,131374.813145,2
36694,104707.174902,2
36695,212400.907242,2
36696,255131.284991,2
36697,245935.189076,2
36698,268617.679554,2
36699,287253.333143,2
36700,208678.843069,2
36701,196123.536934,2
36702,288557.881691,2
36703,157939.088199,2
36704,129288.042777,2
36705,179667.232846,2
36706,172655.40144,2
36707,202899.604749,2
36708,148998.818531,2
36709,222183.988686,2
36710,165853.277577,2
36711,273692.229581,2
36712,128326.069794,2
36713,191631.631037,2
36714,179905.142505,2
36715,213853.39536,2
36716,255602.26897,2
36717,215972.654383,2
36718,192284.528099,2
36719,241475.302266,2
36720,250581.486165,2
36721,216151.987802,2
36722,223255.509638,2
36723,238798.132778,2
36724,101364.396449,2
36725,178951.687313,2
36726,222574.035873,2
36727,182503.550974,2
36728,182711.186622,2
36729,222494.092568,2
36730,223858.698441,2
36731,228023.561274,2
36732,152466.592297,2
36733,114931.798367,2
36734,248263.206941,2
36735,155455.069551,2
36736,151308.478624,2
36737,145894.908475,2
36738,269061.80848,2
36739,212721.608725,2
36740,220551.403903,2
36741,241373.070994,2
36742,197457.768175,2
36743,260761.30776,2
36744,128191.810641,2
36745,134863.579655,2
36746,131553.83206,2
36747,225300.109854,2
36748,230385.061772,2
36749,171645.077797,2
36750,186053.699073,2
36751,276084.236048,2
36752,158333.828243,2
36753,217725.967475,2
36754,158857.047739,2
36755,265758.459496,2
36756,237705.571056,2
36757,116064.71444,2
36758,184351.938221,2
36759,75259.592536,2
36760,254027.334861,2
36761,322838.537055,2
36762,69173.5328,2
36763,114374.078544,2
36764,210039.205014,2
36765,198892.471383,2
36766,175349.289692,2
36767,95742.798965,2
36768,219406.809799,2
36769,253250.831117,2
36770,370819.126925,2
36771,278437.275328,2
36772,122077.040484,2
36773,199286.51533,2
36774,235524.663287,2
36775,158704.313149,2
36776,246800.720093,2
36777,242202.667396,2
36778,274241.582944,2
36779,248134.565196,2
36780,217108.619006,2
36781,161724.095179,2
36782,122415.28433,2
36783,213140.968289,2
36784,175769.954497,2
36785,181568.16574,2
36786,267307.429443,2
36787,282135.440828,2
36788,125878.003025,2
36789,187374.163645,2
36790,174007.689782,2
36791,218894.51852,2
36792,64023.338661,2
36793,112349.720897,2
36794,192950.304018,2
36795,247166.912258,2
36796,204517.444247,2
36797,240290.424383,2
36798,211838.502661,2
36799,276577.374425,2
36800,289153.25293,2
36801,154372.22677,2
36802,253018.720387,2
36803,230487.172908,2
36804,350280.088705,2
36805,152129.898859,2
36806,192995.868138,2
36807,138063.582001,2
36808,141623.826074,2
36809,223133.841299,2
36810,212332.605232,2
36811,232487.065634,2
36812,231185.223647,2
36813,185861.674831,2
36814,185447.655878,2
36815,141752.076052,2
36816,157930.741743,2
36817,196591.893407,2
36818,211821.778511,2
36819,242647.273495,2
36820,236531.639588,2
36821,293424.605934,2
36822,141638.71445,2
36823,186044.875361,2
36824,146881.726628,2
36825,276637.224162,2
36826,169851.566708,2
36827,269301.647147,2
36828,287167.168024,2
36829,224806.217808,2
36830,217583.529664,2
36831,202318.708729,2
36832,180973.63783,2
36833,173756.91417,2
36834,191154.996577,2
36835,309462.703429,2
36836,137488.687102,2
36837,212276.553427,2
36838,242678.357851,2
36839,182937.449519,2
36840,224964.942274,2
36841,109723.891239,2
36842,279502.588779,2
36843,267868.922686,2
36844,194094.446038,2
36845,147209.848082,2
36846,247573.888855,2
36847,131112.832022,2
36848,139722.556045,2
36849,196783.430536,2
36850,291082.494019,2
36851,238434.911356,2
36852,161180.289801,2
36853,99074.123509,2
36854,202491.224818,2
36855,215085.307154,2
36856,195633.195105,2
36857,308383.500814,2
36858,192084.386623,2
36859,63072.777549,2
36860,175571.626509,2
36861,227278.674713,2
36862,223213.838525,2
36863,189399.302826,2
36864,179466.908836,2
36865,80022.626912,2
36866,205146.245373,2
36867,179682.633435,2
36868,214954.992923,2
36869,229477.356441,2
36870,274464.102323,2
36871,142666.093921,2
36872,122361.070729,2
36873,165561.996133,2
36874,155864.405297,2
36875,150475.425517,2
36876,286694.386452,2
36877,208904.952292,2
36878,318343.607758,2
36879,199815.774619,2
36880,129687.413056,2
36881,151509.524948,2
36882,261467.320823,2
36883,131968.895782,2
36884,233472.598656,2
36885,178594.848251,2
36886,144210.46564,2
36887,283191.183929,2
36888,164686.037821,2
36889,150345.738524,2
36890,195266.415227,2
36891,169505.738429,2
36892,332899.154036,2
36893,263621.437603,2
36894,164558.454653,2
36895,171479.773324,2
36896,78833.103496,2
36897,208244.219065,2
36898,155176.439424,2
36899,205280.68293,2
36900,82023.554306,2
36901,198394.619841,2
36902,301920.278374,2
36903,203248.469674,2
36904,153519.068777,2
36905,198771.996505,2
36906,196145.075829,2
36907,331509.988445,2
36908,180029.484247,2
36909,127802.401807,2
36910,201287.490454,2
36911,211731.99427,2
36912,233737.757981,2
36913,245345.711014,2
36914,317331.565131,2
36915,164260.1779,2
36916,158807.015349,2
36917,88751.811371,2
36918,239699.226003,2
36919,146761.138074,2
36920,253505.856795,2
36921,170501.905185,2
36922,303557.478306,2
36923,113989.586661,2
36924,261375.530201,2
36925,254230.553769,2
36926,231594.586308,2
36927,132964.178061,2
36928,231869.049219,2
36929,207612.484448,2
36930,90184.627375,2
36931,293496.379384,2
36932,179263.315045,2
36933,288873.061761,2
36934,195940.312994,2
36935,258939.563798,2
36936,148428.493296,2
36937,212866.09726,2
36938,208636.519588,2
36939,180583.938356,2
36940,147846.631165,2
36941,15991.95615,2
36942,149254.43549,2
36943,242030.546815,2
36944,116286.227067,2
36945,128711.98161,2
36946,113908.231498,2
36947,212533.286979,2
36948,146395.604894,2
36949,273220.578632,2
36950,244077.182427,2
36951,212007.443837,2
36952,218236.979995,2
36953,154223.115641,2
36954,154238.44244,2
36955,242661.592795,2
36956,254803.521418,2
36957,242135.742315,2
36958,171765.040615,2
36959,176520.675349,2
36960,144094.593092,2
36961,246095.230235,2
36962,82312.666278,2
36963,67745.821709,2
36964,79708.437653,2
36965,71438.643038,2
36966,281428.45409,2
36967,247208.321814,2
36968,128084.203899,2
36969,193644.025599,2
36970,287947.422431,2
36971,230011.917255,2
36972,326862.576078,2
36973,193144.031954,2
36974,160690.463218,2
36975,135133.449999,2
36976,201418.679348,2
36977,256163.863495,2
36978,205947.501996,2
36979,178508.300021,2
36980,275391.226119,2
36981,231733.525768,2
36982,193193.810203,2
36983,154004.523593,2
36984,184733.432508,2
36985,228364.833365,2
36986,153179.067433,2
36987,125980.823674,2
36988,171190.924604,2
36989,197047.418475,2
36990,281797.40991,2
36991,130397.757808,2
36992,213604.885816,2
36993,183345.711602,2
36994,186323.552845,2
36995,292361.978173,2
36996,204872.72824,2
36997,145186.705297,2
36998,253324.803293,2
36999,248914.440998,2
37000,139929.733285,2
37001,128423.796219,2
37002,224631.183482,2
37003,198021.864876,2
37004,171765.037717,2
37005,263377.910479,2
37006,164463.158238,2
37007,225293.77415,2
37008,270478.662077,2
37009,179652.148391,2
37010,90254.075916,2
37011,175815.932996,2
37012,211357.024495,2
37013,260180.356566,2
37014,168730.358586,2
37015,303385.606788,2
37016,122070.657276,2
37017,209848.619873,2
37018,185650.217977,2
37019,280825.453588,2
37020,111581.169153,2
37021,225538.085488,2
37022,185346.102086,2
37023,291748.456981,2
37024,150286.479127,2
37025,224919.09575,2
37026,149708.507574,2
37027,211283.730645,2
37028,177838.107636,2
37029,176886.214685,2
37030,80753.881714,2
37031,224875.043861,2
37032,135065.651783,2
37033,132999.223097,2
37034,106682.995666,2
37035,136637.038496,2
37036,230028.78598,2
37037,227070.397309,2
37038,239822.657632,2
37039,138381.146429,2
37040,212886.897534,2
37041,163076.98802,2
37042,257283.7813,2
37043,225560.837291,2
37044,160608.900397,2
37045,262434.532119,2
37046,230440.660438,2
37047,116779.830385,2
37048,99708.66912,2
37049,119138.850768,2
37050,298950.902992,2
37051,139072.242438,2
37052,312568.412461,2
37053,135960.885017,2
37054,129568.096683,2
37055,252797.148864,2
37056,255531.398654,2
37057,233349.510418,2
37058,240566.617627,2
37059,151902.693479,2
37060,249980.191729,2
37061,214399.800303,2
37062,178083.476625,2
37063,205677.193867,2
37064,263638.749089,2
37065,223511.036177,2
37066,70531.874438,2
37067,253473.672278,2
37068,248878.322808,2
37069,177256.119222,2
37070,207004.897593,2
37071,206764.38507,2
37072,81232.425441,2
37073,175899.781454,2
37074,178221.375323,2
37075,190476.387869,2
37076,168449.134168,2
37077,239770.506153,2
37078,151452.266086,2
37079,254604.629961,2
37080,236944.525004,2
37081,281625.103268,2
37082,304027.942048,2
37083,304427.109285,2
37084,128862.922138,2
37085,220651.150136,2
37086,156932.824621,2
37087,396817.975381,2
37088,236844.281539,2
37089,284978.719382,2
37090,226122.17021,2
37091,41873.414858,2
37092,152986.098103,2
37093,158865.023559,2
37094,176591.883346,2
37095,221574.098015,2
37096,230079.963465,2
37097,42359.813617,2
37098,185784.826149,2
37099,170847.432717,2
37100,282862.299422,2
37101,235534.676245,2
37102,189015.348656,2
37103,213420.849432,2
37104,98778.617737,2
37105,239681.12269,2
37106,176267.664764,2
37107,151557.273634,2
37108,278853.91039,2
37109,216414.849361,2
37110,160074.144189,2
37111,163736.411225,2
37112,221954.380378,2
37113,217290.277788,2
37114,201765.503085,2
37115,127798.616684,2
37116,136672.158793,2
37117,155101.16131,2
37118,188231.214155,2
37119,197521.336214,2
37120,190401.738456,2
37121,193145.302336,2
37122,312874.735875,2
37123,250955.005196,2
37124,271293.005393,2
37125,227855.839494,2
37126,204344.160339,2
37127,224597.494377,2
37128,213549.210357,2
37129,248478.692517,2
37130,141491.572001,2
37131,243484.825677,2
37132,210023.520127,2
37133,91574.777741,2
37134,205143.301198,2
37135,121626.931947,2
37136,167900.139597,2
37137,190448.560415,2
37138,109573.887869,2
37139,196775.529026,2
37140,204108.084624,2
37141,245304.423908,2
37142,172774.078983,2
37143,216468.500259,2
37144,194275.235053,2
37145,174903.755828,2
37146,99765.362292,2
37147,193303.98156,2
37148,244670.749844,2
37149,143976.992565,2
37150,186932.968322,2
37151,195770.760414,2
37152,266146.437907,2
37153,201806.469431,2
37154,217285.242519,2
37155,199480.637176,2
37156,170461.650502,2
37157,131931.564947,2
37158,182895.674156,2
37159,223601.558268,2
37160,207384.58208,2
37161,288771.015783,2
37162,256751.122197,2
37163,274433.474031,2
37164,78063.403421,2
37165,294760.055143,2
37166,216008.69572,2
37167,224535.527745,2
37168,253761.64074,2
37169,201279.038505,2
37170,135777.16715,2
37171,286844.457988,2
37172,153906.676393,2
37173,140856.957231,2
37174,185941.9451,2
37175,176839.763927,2
37176,200228.410054,2
37177,194107.503222,2
37178,280827.786054,2
37179,227559.355943,2
37180,148532.181252,2
37181,156769.744493,2
37182,176708.681141,2
37183,176947.939714,2
37184,169115.351791,2
37185,133895.478917,2
37186,217424.128246,2
37187,172663.729848,2
37188,142891.912457,2
37189,229128.511706,2
37190,250869.319926,2
37191,185261.774132,2
37192,306889.181871,2
37193,332931.241942,2
37194,229813.409202,2
37195,171871.356848,2
37196,216137.213263,2
37197,126533.416085,2
37198,147688.183546,2
37199,99038.651696,2
37200,162292.10105,2
37201,126048.784989,2
37202,237443.403915,2
37203,155050.488465,2
37204,216597.277491,2
37205,244874.386443,2
37206,270280.544691,2
37207,178794.527521,2
37208,218638.249936,2
37209,220550.090034,2
37210,276325.482891,2
37211,247013.484745,2
37212,278200.699327,2
37213,100120.912503,2
37214,160143.739396,2
37215,261909.010053,2
37216,234842.110214,2
37217,192497.267257,2
37218,171557.006998,2
37219,247321.072678,2
37220,81225.375714,2
37221,247531.471119,2
37222,205441.295962,2
37223,170669.628944,2
37224,230146.454114,2
37225,176837.055063,2
37226,201741.124084,2
37227,197225.251947,2
37228,244671.795439,2
37229,209550.909271,2
