user_id,trip_id,waiting_time,date
5911,ed728c76-91f1-4bc3-8394-63017454ee46,472,2022-12-07
5912,9ffb8490-01fd-45d7-afa2-6df1f50a430d,784,2022-12-07
5912,0774d7ea-6be5-4514-aca2-207a423828b4,890,2022-12-05
5912,93bc733c-cc22-4dfa-925f-2c371d62607b,331,2022-12-09
5913,9170207f-705b-4da4-8040-1e62870d14ac,232,2022-12-07
5913,d57da773-4dc2-49c0-b9c2-fc627202b2fe,174,2022-12-07
5913,9e491173-1cb1-435f-8cad-7dadbb6a8adc,91,2022-12-10
5913,d8ba9db0-775a-47b1-a749-291d16ae14de,631,2022-12-07
5914,78334f9e-a8b3-4199-ba1f-a7ed9a2bc06c,250,2022-12-06
5914,41eb1ac8-ae05-4cdf-84ed-9cee41b8ce44,401,2022-12-05
5914,f38dd6a3-776d-4926-bfb3-732d4fb5932c,209,2022-12-10
5914,a5b145fc-6c2c-4177-b4d0-2157acc2990d,423,2022-12-06
5915,c256aa3a-8abb-44ca-a382-c388ad0feedf,487,2022-12-07
5915,00864ee5-0f79-4c9b-8df6-e50652814ef5,395,2022-12-05
5916,eb24f4a3-1c6f-4be2-a32c-16e29c0ad4e6,180,2022-12-09
5916,b1b79913-9c57-4e0d-8240-fbe919bb4c63,874,2022-12-05
5917,9e13bd4f-a96c-451d-8ecc-4faf8515b125,587,2022-12-07
5917,880ae35f-ea4a-4406-8d1c-b9c579d8a6f3,610,2022-12-06
5917,3bbaf2d1-d815-4182-9189-344524185b5b,633,2022-12-06
5917,6a328314-5f0a-431e-9220-1b8c36304d53,867,2022-12-06
5918,9976d6e8-2f3b-4817-96f1-330805679992,887,2022-12-06
5918,1b25e622-c455-4819-b8a1-d38af9252852,801,2022-12-09
5918,ccec837f-a206-4b7a-92d5-a0f6a73b522a,150,2022-12-05
5918,eae012ca-2c2a-423f-af06-d4cd307245d0,538,2022-12-04
5919,9b463ff1-eb53-41db-8fc2-57d06a924d89,867,2022-12-10
5919,b762f8bc-0d36-4c7e-8d51-0786f19d2c9f,487,2022-12-04
5919,63ac4844-2eba-4747-9fbc-110de830b931,235,2022-12-04
5920,787c4446-8ca5-42e0-96ad-8995406dc6ce,94,2022-12-04
5920,0d324563-12b1-427c-848b-38f35923454d,584,2022-12-08
5920,1c52ef1a-0240-4a0f-a630-aa3ea407cca6,377,2022-12-04
5921,b37d8c34-fb76-416c-a765-0bbdfddd3231,391,2022-12-08
5921,fce34ae5-b3b8-4063-b8cb-ca89960a2c89,831,2022-12-05
5921,7146a2ee-32a2-437e-aa95-4d01bd06f439,362,2022-12-08
5922,df01f146-c8f3-47f5-bc5e-4d86b5649506,152,2022-12-10
5922,8426e1a8-c263-4aac-b1be-2724e170f080,252,2022-12-10
5922,4d9b4dd0-653f-4c49-9583-45c7086c95be,156,2022-12-06
5922,c1fd279d-a742-463e-a2f7-1290eea3fa1f,431,2022-12-06
5923,92f1efd9-c507-4384-8dc7-f8c66ddfbf41,671,2022-12-05
5923,b0c5d1b7-e72b-4783-bf0b-8acc1b4613c1,553,2022-12-07
5923,13c5c68a-5464-4215-a0c9-7c9ff1268c7f,517,2022-12-04
5924,e5fb5b44-5d90-4f73-9ce6-f23929c4aa0f,255,2022-12-10
5924,70693082-22f9-4f83-8c5d-8019264c156a,511,2022-12-07
5924,7cacd886-5954-4076-bbad-b260d7791417,776,2022-12-10
5924,977a2c17-44f8-4ca0-b3fa-029fa8e94b90,685,2022-12-09
5925,b095391d-4b0e-45ec-b5fe-e80d56c675f1,727,2022-12-05
5925,2a7d4c9c-43d5-4c5c-9240-81b8969bd83f,862,2022-12-05
5926,77b3d7a3-f695-4ae1-b7ff-87e7a9fe4274,657,2022-12-08
5926,2fc15401-9591-4ca2-ac23-a873ae579ab4,577,2022-12-09
5927,eeaf70c8-c3d4-4dc6-b59c-2ad028f741f8,503,2022-12-10
5927,4bd8a414-64b3-44a3-a489-de982e6fe3d8,868,2022-12-07
5927,3e29c8fa-540c-4dfd-a7dc-2d8060261bac,864,2022-12-06
5928,f9a027aa-3785-420b-b523-d42086b219ac,72,2022-12-05
5928,502da2e0-4f7f-4d7b-855b-8dbb0463e1ac,412,2022-12-08
5928,33b9feef-6634-4ead-ac80-32ddfec8a5c1,415,2022-12-08
5928,a8e9fbfb-1abf-4724-b871-5ed65915d6fe,648,2022-12-10
5929,ca8d4e72-de2a-4d8d-9843-287a971f3d88,356,2022-12-07
5929,d3671d36-8e9c-43eb-b676-2e5d879a165b,588,2022-12-08
5930,e4575319-bb56-4ff9-b708-3164c9acf89e,176,2022-12-08
5930,683fcb93-215b-4adf-948f-48f7d33f44b0,445,2022-12-05
5930,dadaa43f-49eb-4f8c-b2de-b8a5472c128c,875,2022-12-09
5931,96988839-dce6-49ae-9cc3-470b57f6a235,442,2022-12-09
5931,cccec02f-4104-4e4c-a029-171396514690,474,2022-12-06
5932,4022fec8-39be-4af2-adad-2d397504b30d,438,2022-12-07
5932,3ff81b28-3842-4550-b5aa-c47bfa47c9c5,745,2022-12-06
5933,2269a038-3553-48a7-a92d-f7fbcc628656,720,2022-12-04
5933,37813ef4-73de-4ae1-a3b8-c013549c716b,649,2022-12-09
5934,979dac41-cbac-4fc0-945d-c686d24cd958,530,2022-12-08
5934,b26ed805-b82c-4b9d-9cba-21fe1def600f,401,2022-12-05
5935,ccddb4cc-3c0f-497a-a2e0-c6039b725e06,408,2022-12-05
5935,7b99b22e-5a88-4012-bc23-c6c93805cece,330,2022-12-06
5936,b96bec44-36ea-428a-b04b-a28457af6ef1,479,2022-12-05
5936,a15a941a-cf1f-4414-8ce2-f172bd64dba9,697,2022-12-04
5936,0eda2333-6a0f-4491-91dd-83293c005382,825,2022-12-05
5937,73af99d2-7c69-450c-8a07-3ca3bfd3addb,437,2022-12-05
5937,b2c8d6a9-d4e0-401e-9f28-c1157665894e,741,2022-12-09
5938,2f96ed47-dccb-4d01-b13d-95958ca60f0f,603,2022-12-07
5938,cb8fc89c-debb-4490-926b-baf15cfe8220,261,2022-12-10
5938,1301ff9d-04d6-4cc5-b3e4-8019660b876b,76,2022-12-10
5938,80b7509b-eb97-461c-963d-ac41cd974352,319,2022-12-04
5939,463edc08-497c-4755-841d-e52ed8d20f32,506,2022-12-08
5939,2e21a1af-13a8-4ac7-8fc6-7329f1450a7e,468,2022-12-08
5939,394e536a-7a0b-4ef8-bf30-ed9509b1d288,466,2022-12-04
5940,a93fb659-4c63-47ad-8e2a-3f1370ba6314,303,2022-12-10
5940,5666112e-5291-4be3-a594-8c87ca8c0a40,316,2022-12-07
5941,a8fca7c8-b168-4f58-bdc2-e37d13bcf0fd,514,2022-12-10
5941,7b9c5c87-28b1-4ae1-b36e-6687f8b78bac,731,2022-12-07
5941,67176eb5-8c86-4cc8-8e1d-4bfd5f37dbf6,233,2022-12-10
5941,06dd7888-28a6-4bb7-8ff4-7c0e7a02e62f,316,2022-12-04
5942,ab47ae30-dcd5-4e6d-9249-b6a288d73fce,635,2022-12-08
5942,736d9eb4-603e-4d88-a281-f5ea4af3b8e8,324,2022-12-04
5942,5774afb8-b1d5-43a7-898f-d9b5fe448a5d,409,2022-12-04
5943,dd501abc-d3e0-49bc-aa92-25d84eeebb03,324,2022-12-05
5943,667bd4a4-d3dd-40fd-b57e-91c9928a44d2,634,2022-12-07
5944,bf0077a5-fdb8-4ee1-80bd-5a0783722eb0,555,2022-12-05
5944,75a0832c-bc21-45c7-896a-ff3e9faa2579,402,2022-12-08
5944,53a942c2-c6af-46eb-ad5f-4b4147abab72,575,2022-12-09
5944,e0b011be-070c-4f7c-ba1e-e949955954f5,639,2022-12-08
5945,bb16c8d0-1096-432d-ad78-1294b81a2dd7,479,2022-12-10
5945,d4bc41fc-9ba4-49bf-9724-ce95a33abf96,112,2022-12-07
5946,994e6bc7-f242-411a-bf98-4229e288be84,712,2022-12-06
5946,dd704775-7483-4857-94e2-632dc6ade1cc,66,2022-12-09
5946,e87d64fe-bac8-4f7c-842e-db7e4d0f050f,415,2022-12-09
5947,53d7b2aa-91ab-4786-805b-578493c2d2d9,574,2022-12-05
5947,3c3b5b76-99fe-4103-b7c5-3c956a4ef89f,95,2022-12-09
5947,59fe857e-438b-4703-a3fe-dd497e5180af,420,2022-12-06
5948,fb91b870-498a-494c-b1ee-6df338538beb,597,2022-12-04
5948,41a68a33-b767-4b6d-a38a-6429a1cdd2be,141,2022-12-08
5948,50baa869-9905-4823-95b8-f1a881dec847,718,2022-12-09
5949,c8866979-45ff-47a5-b311-e31d0bfe716c,751,2022-12-10
5949,e84cbcb8-989e-47d3-a4b2-93679c2ac39e,389,2022-12-07
5950,52a2fc12-9bac-4fb6-829b-2a62d4b80512,770,2022-12-07
5950,519a0fa3-bad8-4387-9578-ba8eac6fd33e,830,2022-12-08
5951,ebacea9b-0700-4564-b390-6e310166f229,868,2022-12-10
5951,2080897b-4add-4b1f-a7ca-faf4892f92c2,750,2022-12-05
5952,b8481e3c-99dc-4623-8a0b-b913af2d874c,533,2022-12-05
5952,c0d291a1-231a-4b24-88cf-78f82efa0f1d,677,2022-12-06
5952,e7528a53-46a8-480f-b2e4-f713ac2bb028,121,2022-12-05
5952,1761e1f9-4461-4af2-9542-a1f9dbc04792,676,2022-12-07
5953,4bf41d93-2cb5-4e32-8894-b1afa845776d,874,2022-12-10
5953,58974d3b-654e-42b3-9fd7-71e6c825fa83,240,2022-12-06
5953,d3143215-0ca5-42f7-b4ba-ca8eb19d105d,530,2022-12-09
5953,0b0c5def-46f9-4f3f-9653-a3aee2f89116,395,2022-12-05
5954,26c1624b-0891-4b6d-8269-99659492b2e6,129,2022-12-09
5954,1de21fc7-d423-410c-b4c0-e583f6eca7c1,327,2022-12-07
5955,fd25c61a-89eb-4c1f-85d4-a61d83bb4015,288,2022-12-06
5955,a0ec7a6f-9548-48c0-8e57-1d2e3008b8a9,641,2022-12-09
5955,4941e854-bbbe-4acd-9f0d-790ebcf0e820,419,2022-12-06
5955,46928db4-f27d-45fd-a111-b0bdb88ae780,90,2022-12-04
5956,1851e2c9-8389-4e79-b6e5-466b38e09fb7,212,2022-12-04
5956,3640b823-a863-4fe0-856e-bf3b0e842e20,674,2022-12-06
5957,065d8443-de20-494b-b66c-368a601ba364,817,2022-12-08
5957,75da077d-1323-431c-a494-c36b08107fd1,417,2022-12-09
5958,8a31bef5-03f0-486d-b2b1-8ce2bb65ec38,319,2022-12-07
5958,65ad80bf-ff20-4ee7-8232-0edf95ecee6d,75,2022-12-04
5958,2ae9a5cc-55ba-40af-baf6-b388e19063af,317,2022-12-08
5958,03401d48-8ac5-4786-8d09-b68b66e599c8,657,2022-12-07
5959,5072010b-7fcc-4f26-af4b-fe0da9aea307,649,2022-12-08
5959,9ea5d176-58d4-4c86-829a-416ec7932fea,861,2022-12-07
5959,31b727cd-ba14-44ba-afd2-a8687457e6ef,704,2022-12-07
5959,7105385a-7d54-4bbc-9474-cbaa1e275384,618,2022-12-04
5960,70c823c8-055b-4149-a1ea-6258bac2a7f8,112,2022-12-06
5960,a2e8f7da-d807-40fc-b9fb-dd89b6523ca8,137,2022-12-09
5960,898eed01-d39d-4377-aa80-442e457bd79d,281,2022-12-06
5960,c365edd7-d72a-4d96-b89a-2472bfd2a11c,573,2022-12-07
5961,96414cb0-891c-4b04-ac70-89753d95b532,538,2022-12-08
5961,1b599b18-2459-41fc-8d67-dcf72c780714,391,2022-12-08
5961,358f80cc-b0e8-478b-8a32-81314982f97f,99,2022-12-09
5962,60e45bf6-c520-439d-a2a0-8c9c4c80d0a5,556,2022-12-07
5962,c267d5ce-8320-4d30-8965-294a678968a0,802,2022-12-08
5962,263514dd-b6a3-4831-b02f-b64569438e1c,531,2022-12-06
5963,62d0b832-e956-4b4a-9bc7-a00f2a28dcbe,446,2022-12-07
5963,97a117c3-862d-4bc0-8ee3-27804c331117,94,2022-12-10
5963,00b54426-cdad-43a5-8de2-47c1d2d14b13,558,2022-12-04
5964,dc8560ca-52f6-4890-b0fd-18e67c73fedd,791,2022-12-05
5964,77b06998-cd70-4eb2-a3e2-827bab282f35,495,2022-12-06
5964,33f16211-98f3-4cb9-833d-cf911e2a0c39,101,2022-12-05
5965,f421b535-f6e6-4637-b456-9ff2a5bec29a,113,2022-12-10
5965,8466b916-10dc-41e3-aa1a-f8f772fafe98,440,2022-12-10
5965,8f337db3-5930-4980-9718-a96221231553,850,2022-12-04
5965,3e42f630-5777-4938-ab07-045f70c98568,674,2022-12-07
5966,ca9f3220-25c5-4548-a691-706392921759,91,2022-12-10
5966,bc2c02a2-a463-43d4-9002-4c404d101171,468,2022-12-07
5966,464b8c4c-a44b-4f65-82b0-3e16016fa5ae,355,2022-12-07
5967,f2ef4bc8-10ef-429d-b219-c7268e61f3f6,549,2022-12-04
5967,df6a2d62-46de-4afe-b40f-100b19243629,146,2022-12-10
5968,3ad8a751-7b7f-4974-b204-ddf120f08755,801,2022-12-05
5968,e2097acf-2a61-4a13-b6fc-4b3427abfb24,602,2022-12-08
5969,e89ee3cb-7de4-4163-a885-54b92aa06863,810,2022-12-10
5969,871f8984-61fb-460d-bfb2-31201aa112e4,853,2022-12-09
5969,50a9420d-9751-4322-b2c0-8016741cd290,543,2022-12-05
5970,9ed9690c-dbb3-4484-a7a2-c30337156198,255,2022-12-08
5970,2ca55d9e-60a5-48af-a643-4fb1ba15f218,810,2022-12-09
5970,1cfd97cc-cf88-4db8-8e21-77005b2f4f56,857,2022-12-07
5971,490d3e29-adce-4814-b4ef-1a1ad2d8859e,730,2022-12-04
5971,744f453f-0ec1-4d05-b896-8bccd505d6bb,453,2022-12-05
5972,1b63f582-69c4-4793-a85f-a7dfb5cd0bda,91,2022-12-10
5972,5460c2ca-3619-455e-ab97-6f4afc10b4a5,544,2022-12-07
5973,b1803867-2090-472a-ac39-46bcae01d282,827,2022-12-10
5973,edd7c54d-22e2-484e-ab4b-2c56ee974754,624,2022-12-04
5973,1d854c82-92a0-4d25-9471-ec5b1aaf7845,140,2022-12-06
5974,c94509a9-6f0e-4de8-8842-36219378dc10,255,2022-12-07
5974,4d8998db-61b7-4245-b1cc-71233636db71,809,2022-12-09
5975,61d40f52-6581-48d7-a3e8-50baa26b63c3,295,2022-12-04
5975,0f788f6f-30c2-414f-9a83-28399e69abc3,129,2022-12-08
5975,168a4a63-16ea-4a45-8e5d-6a56f9c25426,63,2022-12-05
5975,d5c23da3-ca57-439a-b725-99f07e297c40,174,2022-12-08
5976,85e02667-8717-4d1a-9405-dae931ab35b1,214,2022-12-09
5976,2f8cc7de-6f26-4671-a699-04a9d2c0730b,332,2022-12-10
5976,055e7325-390a-4dea-94fb-79a67ea7130f,875,2022-12-08
5976,c6ef1687-1afa-4418-896b-e58d6cfa47d7,476,2022-12-09
5977,e6b3f6e5-8264-4b76-9e58-97c9de7f11d3,109,2022-12-08
5977,04e2448c-fa14-473b-86e3-36395ec8a911,237,2022-12-05
5977,45bcb0f3-6e2d-42e0-a469-7cb1758252c7,884,2022-12-09
5978,d0e100d7-86ff-4f28-b7b1-34cb7b81624f,509,2022-12-04
5978,edd85e01-ff9d-4b5d-b8b3-d203e1aed862,639,2022-12-05
5978,618ca4d9-ea0b-4f7d-8d6e-dffa83da23a6,762,2022-12-09
5979,332d9b4e-f93f-4b33-b1a4-c74236c42352,532,2022-12-09
5979,a2700757-0dcf-4ac0-ac1a-fcf72b37fd2b,566,2022-12-05
5979,904922c5-6789-416e-bfc5-321081cd2a07,752,2022-12-09
5979,7c6ac27f-0b18-4f73-9a58-5f76c4bbd88b,307,2022-12-10
5980,7cf6b622-a46f-4980-9877-c1602d4347f9,375,2022-12-08
5980,f1f7a357-aaf3-4a60-a918-ca0dba4c3f9f,568,2022-12-10
5980,bc858f20-0853-424d-b030-ceddd6ee0f30,347,2022-12-05
5981,1e1e42f2-d632-4df9-a92f-db4aff24d007,668,2022-12-09
5981,8e1537d5-a5a7-4827-8022-42add268b71b,365,2022-12-05
5982,caac7b62-22a0-4537-8dc2-0d40ac7531fb,778,2022-12-04
5982,91c08a4f-e191-432f-8903-febfc1bf0a3e,773,2022-12-07
5982,67d682f6-c031-4d49-84ca-d6453064a2e9,556,2022-12-07
5983,dfbbe392-c791-4fce-a52c-84480ba552b6,773,2022-12-06
5983,b11abee2-b828-4fd5-87d0-f5685ecca86f,217,2022-12-09
5983,42c8bbbd-95f7-4a83-b177-fe0833ed71f8,743,2022-12-07
5984,c773e5d2-2a76-4fa2-8c1a-87b191af7c07,647,2022-12-09
5984,0c77d16f-b8e8-421d-bde6-e62b9810534f,217,2022-12-04
5984,befe06ce-387a-47c1-bace-9ae656e6f4a9,567,2022-12-05
5985,f6578167-e82c-4f73-9b44-47a1dfc1893c,549,2022-12-07
5985,b3a75598-f8c1-45dc-975a-452e100006ac,348,2022-12-06
5985,e39f6abf-bc06-449a-98ff-abc32c36d774,183,2022-12-05
5986,dd1d4435-0d52-40af-85ca-f17b4b58e722,268,2022-12-08
5986,5afc8e13-1843-4792-a4dd-a5984ec8f47f,660,2022-12-10
5986,1dfef7fe-90bc-4c34-bf47-5ed3a90aa156,78,2022-12-05
5987,27bea985-094d-43e0-b10e-fee3f4bbce1c,873,2022-12-04
5987,524a6a42-b711-45b4-8549-4639caf1ecaf,735,2022-12-07
5987,ac19a433-abb1-4f26-820f-6d99229fd976,763,2022-12-06
5987,cb5b03d4-de86-4308-90d4-950ed6ec4646,534,2022-12-06
5988,4ea8eee5-7cb8-4ddb-b623-24fae9242e72,626,2022-12-07
5988,41d42b3a-9158-44ec-86e6-1003d741889a,737,2022-12-04
5988,5ce1c6f4-2cf4-460d-8768-f2ca1fcf2599,505,2022-12-06
5989,089fb9ee-c398-421a-b090-f374245cd878,780,2022-12-07
5989,7e303647-e9f6-4e33-a183-a7f8151b6633,324,2022-12-04
5989,e74ac07a-6960-4d1e-885e-c4559026214c,556,2022-12-08
5989,498f9d7b-1748-4ce8-a788-93c29baefac5,264,2022-12-06
5990,ee98f252-5757-4163-94cb-99dfad2b289d,432,2022-12-04
5990,0aa26468-0065-489e-a667-741aceb0b2a3,640,2022-12-07
5990,4e068c2d-9264-41de-a0a1-9907207d46bd,880,2022-12-08
5991,82e0da4f-f3e6-489b-88dd-0a12704e463d,400,2022-12-10
5991,048e923d-4312-4a44-b750-408b2afba73c,804,2022-12-09
5992,b82f06d3-558a-4a84-b0e0-7ae829d21734,366,2022-12-07
5992,738a1f01-2764-4493-ba7f-9e5cd2e8834d,170,2022-12-05
5993,baa4bfaa-44af-45fc-b07d-0afe4b7791ac,605,2022-12-10
5993,bd83d82f-f157-41b6-8229-739c32627499,288,2022-12-06
5993,9cf50628-16f0-4d0d-8764-5e482fe53711,406,2022-12-04
5993,5e660169-54f7-4ea8-89e7-8b8f76dfde74,833,2022-12-08
5994,8688ee6b-3bfc-401b-b69e-bb5e10ad767a,309,2022-12-07
5994,fa39f209-bca1-4395-aba5-95dba2ec3f7b,312,2022-12-06
5994,4021d23d-8cf2-4388-8928-d1fa6dbbb421,413,2022-12-09
5994,0b31d34c-d01d-4df5-80b1-e051f2648cdf,408,2022-12-10
5995,5f63e54b-1ed6-42b3-9cfc-3c407a7a8fb7,371,2022-12-08
5995,3a7ac109-b99f-4729-9a29-8874a6052428,523,2022-12-10
5995,1cc801fd-8a0f-4056-bc47-249397e019a3,167,2022-12-09
5995,e3277713-e279-4559-a386-02b1e9388f74,722,2022-12-07
5996,69f689b6-e91d-452a-9036-4b405489796c,264,2022-12-05
5996,a5496585-6444-4426-9e1d-c207607861ce,675,2022-12-05
5997,24fb823e-3c15-4149-b04d-88415d33f26a,571,2022-12-10
5997,23cdb20f-31fa-44c6-ad99-4d8ad13ba52f,531,2022-12-10
5997,c199c2d8-86b8-4bd2-88d6-869c5981f75d,630,2022-12-08
5998,c5f1a12f-d10d-4a6c-a3dc-2f5ae51b0791,175,2022-12-10
5998,6a5fe383-e3cc-4310-9f66-3c086bbe18e4,890,2022-12-04
5998,baed40aa-5754-4e09-9526-2c5dc8c941b2,230,2022-12-10
5999,8eba1263-138f-49b3-86ba-f40461be3b9b,847,2022-12-06
5999,a5a8093e-862d-4ddf-b487-f1496145c0cf,506,2022-12-08
5999,ad4f1c52-7297-4135-b03f-cf278631600e,224,2022-12-05
6000,0e14631f-e511-403c-9d6f-b3c96f2e7dcb,827,2022-12-09
6000,4948f7fd-b0c1-4d62-bb9b-b32836ab5eb4,654,2022-12-08
6001,0aa2fd4c-3f0c-4482-bf0f-9373cd007471,79,2022-12-04
6001,f5caaab2-af05-452f-8d44-1a407298c33b,97,2022-12-10
6002,77079067-e21b-4450-847a-3383559117e2,153,2022-12-06
6002,64e0ba9e-2086-4cc9-ba13-81980b5442ab,847,2022-12-05
6002,a7070daa-d493-4572-949a-ddbca827cc6e,281,2022-12-08
6003,a51b0a10-3c21-4e2d-88c6-982683005f2e,89,2022-12-05
6003,dc99e9a5-9b56-4de3-9ebc-93ad9af901fd,825,2022-12-05
6003,bdc7ef67-e4bc-4e59-8e8b-4c4d7980302d,675,2022-12-06
6003,14159cab-104c-4866-956b-e747cbed5921,730,2022-12-07
6004,d1467363-c3c7-400b-aad2-0452762954ae,179,2022-12-07
6004,60e61632-730c-43d7-b500-2c48c25343d3,711,2022-12-06
6005,c1ff2de7-fc41-47c3-8b0f-822de947b6aa,62,2022-12-07
6005,8be435a6-a5ea-43f0-83a9-722b6d8f3ceb,453,2022-12-09
6005,991934db-67a0-4d98-8fa4-1752eeb3f222,455,2022-12-07
6006,b3090dd5-e241-4ea9-ad62-efe39383bd02,809,2022-12-05
6006,fc549010-4f0b-422f-9202-327c6bf43b35,393,2022-12-04
6006,d348c715-8401-4da7-8b03-3e4597ec51d7,494,2022-12-06
6006,cde6817c-19e5-4bb9-9e98-237487f7a2e5,898,2022-12-10
6007,93225792-0714-4c2f-8808-fe552451acf6,497,2022-12-07
6007,118a76b8-3973-4a8e-bb2f-884523e04052,714,2022-12-08
6007,b832cb30-f617-44c5-b8ba-1ebb0c8a3021,688,2022-12-08
6008,a79a124e-8398-43c1-bbe3-8fccb1ed7ee8,653,2022-12-05
6008,da53a071-bf23-45fe-8fbe-a4846838f0d8,773,2022-12-08
6008,fa62aad9-3a87-4c29-b88b-7b6a1f3d614b,134,2022-12-06
6008,1b9d3f26-ebac-4ce5-820c-8e59d3362d16,337,2022-12-06
6009,ecae44eb-d568-4f09-b5ec-18eb8e19cdec,71,2022-12-08
6009,0ec4548e-0e92-4eea-a9e8-f04c97c24a72,565,2022-12-05
6009,45c1b28c-ba41-429a-8a42-713d54b33f66,432,2022-12-09
6010,88f84b34-6ef1-4ff8-ba01-6af4532a3a00,832,2022-12-04
6010,52011cf7-d933-4887-9f6e-088c12a4e326,182,2022-12-08
6010,ec3b6bb0-da43-44bb-a1ed-b7bb8b9f13c2,405,2022-12-09
6010,65f5eddf-3137-4a4c-b521-707a2bd2b570,296,2022-12-08
6011,8f3cc4f1-cf79-4271-9658-70ec336654c9,339,2022-12-06
6011,bc074d55-7f05-4cc9-b943-dab115764e4e,587,2022-12-05
6011,8d65f63f-6366-462c-b611-26d2b1e59d23,714,2022-12-04
6011,f136f4d2-7e39-493f-bfbc-c7b0de6304dc,861,2022-12-08
6012,cc8512c7-6f9c-4df3-9c8e-b37a9012d223,354,2022-12-10
6012,18181ab4-a75a-4248-ab81-b60fcc1c8233,391,2022-12-04
6012,e6264ab0-b5ca-4d49-a698-35bd9fd366a7,725,2022-12-04
6012,a6566410-9867-4a8c-aab7-92d18baf6ea8,524,2022-12-05
6013,51bcdfb8-f603-493e-9192-c78192cac690,561,2022-12-04
6013,1ae2d5af-3a73-462e-9d4d-049d4b9d89bf,842,2022-12-07
6013,7e5e8684-3e9c-4d4c-a3b4-e062ef4e399d,439,2022-12-05
6013,6b2831ef-4b24-4d97-b980-9e9e424d37f6,862,2022-12-04
6014,66bdeada-2210-4b97-9511-778591667d04,511,2022-12-04
6014,b735e399-9ad6-4260-9dc2-c304bc3269a7,609,2022-12-09
6014,7fe892b4-7b1f-496c-8ee6-84aafaccceb7,395,2022-12-04
6014,228bcfe9-a8a6-404e-b291-9259a6c894df,890,2022-12-04
6015,6c3fec42-c85b-4a03-a02e-1aa0582a5f7a,373,2022-12-05
6015,a190d625-fd6c-4eb3-b267-6ea19aa8a2d7,568,2022-12-05
6016,ec26b48a-37be-41d5-bf3e-b3cffcf85664,171,2022-12-04
6016,52896db3-787e-4436-99cd-668296af24e4,65,2022-12-05
6016,e8160d23-464e-428e-8663-2be9cb05db0d,591,2022-12-09
6017,fa7e94b3-45d6-419e-b4c6-efb43f757745,642,2022-12-10
6017,f5a69535-d35c-4895-8593-1f61c0dcf6c6,170,2022-12-08
6017,f765a493-d837-4ecf-94df-0bdcc444d903,540,2022-12-08
6018,4833e6d6-3c59-4ead-ad8c-c0f8f0b5f401,682,2022-12-06
6018,4a8c61d8-c971-4d21-8e45-824513273ab6,475,2022-12-08
6019,dab7aad7-2762-4590-8943-40712c87a97f,692,2022-12-07
6019,66457f19-5b6a-4c78-ae60-fdaf0de319cb,516,2022-12-10
6019,b3919fda-61bd-41e9-afec-1d1436f045da,238,2022-12-04
6020,01e6493e-a85e-4f8a-bccb-912e24505f82,171,2022-12-07
6020,58c5429f-4f51-4645-9fb2-a39b5703374a,727,2022-12-10
6020,e59ebf82-a387-4b75-89a2-93a98efd17a4,154,2022-12-10
6020,35369294-a1b0-4ed7-b126-cc52b1a5eef1,146,2022-12-08
6021,357e80f8-0b92-4820-9212-74a958682e7f,209,2022-12-05
6021,13c10640-77e5-4d47-91c3-6a63e5b7357f,791,2022-12-08
6021,de13a1a4-bceb-4eb4-9b7e-85960930d48d,418,2022-12-06
6021,08a2351a-ba35-4233-a736-70fba71f2cc7,844,2022-12-09
6022,14535970-beb3-46aa-800c-1baed09f6032,806,2022-12-08
6022,1f7bcec6-1fa8-4418-bce8-ffc3f21304ad,661,2022-12-04
6023,06ae2c5d-2cb8-4a66-8e6a-f9c3a82c84f3,244,2022-12-08
6023,d5451dac-e5c6-465e-9c29-1f3499409daf,876,2022-12-06
6023,f6348724-7a0c-449e-9697-aceab76c1af1,715,2022-12-08
6023,583a88b5-7c66-4158-af65-7e4f9016508d,709,2022-12-09
6024,4d598df1-93d5-49b1-be0b-afefd81f7a4c,444,2022-12-04
6024,c974ddeb-10d0-4c8f-a12b-506b1875f3f8,279,2022-12-09
6025,fd876eb6-4b82-48f4-b418-9ceb6e935af3,315,2022-12-05
6025,a9575f82-47b8-4caf-8afd-d5e29430eabf,461,2022-12-04
6025,d308b19c-eb27-494b-b4ff-b737afdd1074,233,2022-12-08
6025,e63895ae-61d2-4af2-bf53-983ba267e83d,612,2022-12-09
6026,6b9adb71-ae44-4f11-a94d-2a7dd6b4adcd,370,2022-12-05
6026,88ec50f8-94b1-42f8-afd1-43204f39b990,616,2022-12-10
6026,de250bf0-b058-4265-9029-384b636aced6,265,2022-12-09
6026,b7f4c4a2-206a-48cd-a522-5d99d47d5bb6,785,2022-12-07
6027,7ecc226f-96d4-4d20-8f35-afd3d66b552d,554,2022-12-08
6027,24cd4a71-0c14-464b-9106-de43b0aafebd,310,2022-12-05
6028,5dd7b509-02a0-4b41-b11a-6a55ea45d3e3,680,2022-12-04
6028,741cc3c4-474f-4cf3-855f-e80f43ce799c,480,2022-12-08
6028,95665e8c-77ac-45c9-a43f-9b61e80f9dee,585,2022-12-08
6029,46b074f4-a360-4ae4-a8c8-51d4ef231e75,296,2022-12-07
6029,f0cf1618-1f34-417b-8890-b99c2c673e64,788,2022-12-07
6029,6f5ec6b8-4c07-4e90-a591-d64dca6fb2bb,344,2022-12-05
6029,491ab450-f114-4089-beff-5da4791b8f35,841,2022-12-09
